city,source,emission,metric,domain,value
City of Johannesburg Metropolitan Municipality,bus_routes,SOx,iF,city,4.52020187415423
City of Johannesburg Metropolitan Municipality,bus_routes,SOx,iF,total,5.884983318350473
City of Johannesburg Metropolitan Municipality,bus_routes,VOC,population,city,5.231525089435935e+06
City of Johannesburg Metropolitan Municipality,bus_routes,VOC,population,total,1.0090056505932398e+08
City of Johannesburg Metropolitan Municipality,bus_routes,VOC,exposure,city,0.0028660363903177163
City of Johannesburg Metropolitan Municipality,bus_routes,VOC,exposure,total,0.00019845961922434284
City of Johannesburg Metropolitan Municipality,bus_routes,VOC,iF,city,0.08209073352542985
City of Johannesburg Metropolitan Municipality,bus_routes,VOC,iF,total,0.1096351652735397
City of Johannesburg Metropolitan Municipality,airports,PM2_5,population,city,5.248728865123773e+06
City of Johannesburg Metropolitan Municipality,airports,PM2_5,population,total,1.0090645889121075e+08
City of Johannesburg Metropolitan Municipality,airports,PM2_5,exposure,city,0.016337350298125598
City of Johannesburg Metropolitan Municipality,airports,PM2_5,exposure,total,0.004712511504235729
City of Johannesburg Metropolitan Municipality,airports,PM2_5,iF,city,0.4694830134395213
City of Johannesburg Metropolitan Municipality,airports,PM2_5,iF,total,2.6034875948614484
City of Johannesburg Metropolitan Municipality,airports,NH3,population,city,5.248728865123773e+06
City of Johannesburg Metropolitan Municipality,airports,NH3,population,total,1.0090645889121075e+08
City of Johannesburg Metropolitan Municipality,airports,NH3,exposure,city,0.0076911183125760955
City of Johannesburg Metropolitan Municipality,airports,NH3,exposure,total,0.0023816078873327277
City of Johannesburg Metropolitan Municipality,airports,NH3,iF,city,0.2210180559403436
City of Johannesburg Metropolitan Municipality,airports,NH3,iF,total,1.3157499106202244
City of Johannesburg Metropolitan Municipality,airports,NOx,population,city,5.248728865123773e+06
City of Johannesburg Metropolitan Municipality,airports,NOx,population,total,1.0090645889121075e+08
City of Johannesburg Metropolitan Municipality,airports,NOx,exposure,city,0.0012207546057055097
City of Johannesburg Metropolitan Municipality,airports,NOx,exposure,total,0.0004013342089851349
City of Johannesburg Metropolitan Municipality,airports,NOx,iF,city,0.03508056940069116
City of Johannesburg Metropolitan Municipality,airports,NOx,iF,total,0.22172224588675818
City of Johannesburg Metropolitan Municipality,airports,SOx,population,city,5.248728865123773e+06
City of Johannesburg Metropolitan Municipality,airports,SOx,population,total,1.0090645889121075e+08
City of Johannesburg Metropolitan Municipality,airports,SOx,exposure,city,0.009540573656355307
City of Johannesburg Metropolitan Municipality,airports,SOx,exposure,total,0.0030279380646625396
City of Johannesburg Metropolitan Municipality,airports,SOx,iF,city,0.2741654667612348
City of Johannesburg Metropolitan Municipality,airports,SOx,iF,total,1.6728233304623403
City of Johannesburg Metropolitan Municipality,airports,VOC,population,city,5.248728865123773e+06
City of Johannesburg Metropolitan Municipality,airports,VOC,population,total,1.0090645889121075e+08
City of Johannesburg Metropolitan Municipality,airports,VOC,exposure,city,0.00016173100464959421
City of Johannesburg Metropolitan Municipality,airports,VOC,exposure,total,5.968440317475786e-05
City of Johannesburg Metropolitan Municipality,airports,VOC,iF,city,0.004647630003881613
City of Johannesburg Metropolitan Municipality,airports,VOC,iF,total,0.03297341622031584
City of Johannesburg Metropolitan Municipality,agricultural,PM2_5,population,city,5.227442605269743e+06
City of Johannesburg Metropolitan Municipality,agricultural,PM2_5,population,total,1.0088196623086934e+08
City of Johannesburg Metropolitan Municipality,agricultural,PM2_5,exposure,city,0.03985180677003225
City of Johannesburg Metropolitan Municipality,agricultural,PM2_5,exposure,total,0.004459989587441484
City of Johannesburg Metropolitan Municipality,agricultural,PM2_5,iF,city,1.1405686035213747
City of Johannesburg Metropolitan Municipality,agricultural,PM2_5,iF,total,2.4633805412528957
City of Johannesburg Metropolitan Municipality,agricultural,NH3,population,city,5.227442605269743e+06
City of Johannesburg Metropolitan Municipality,agricultural,NH3,population,total,1.0088196623086934e+08
City of Johannesburg Metropolitan Municipality,agricultural,NH3,exposure,city,0.018722389874715605
City of Johannesburg Metropolitan Municipality,agricultural,NH3,exposure,total,0.0022624927501897598
City of Johannesburg Metropolitan Municipality,agricultural,NH3,iF,city,0.5358394463069868
City of Johannesburg Metropolitan Municipality,agricultural,NH3,iF,total,1.2496398267917093
City of Johannesburg Metropolitan Municipality,agricultural,NOx,population,city,5.227442605269743e+06
City of Johannesburg Metropolitan Municipality,agricultural,NOx,population,total,1.0088196623086934e+08
City of Johannesburg Metropolitan Municipality,agricultural,NOx,exposure,city,0.0029124915137557915
City of Johannesburg Metropolitan Municipality,agricultural,NOx,exposure,total,0.0003848671201763014
City of Johannesburg Metropolitan Municipality,agricultural,NOx,iF,city,0.08335623019005244
City of Johannesburg Metropolitan Municipality,agricultural,NOx,iF,total,0.21257318121996166
City of Johannesburg Metropolitan Municipality,agricultural,SOx,population,city,5.227442605269743e+06
City of Johannesburg Metropolitan Municipality,agricultural,SOx,population,total,1.0088196623086934e+08
City of Johannesburg Metropolitan Municipality,agricultural,SOx,exposure,city,0.024410955605372132
City of Johannesburg Metropolitan Municipality,agricultural,SOx,exposure,total,0.002860369098397263
City of Johannesburg Metropolitan Municipality,agricultural,SOx,iF,city,0.6986476097836161
City of Johannesburg Metropolitan Municipality,agricultural,SOx,iF,total,1.5798641318880333
City of Johannesburg Metropolitan Municipality,agricultural,VOC,population,city,5.227442605269743e+06
City of Johannesburg Metropolitan Municipality,agricultural,VOC,population,total,1.0088196623086934e+08
City of Johannesburg Metropolitan Municipality,agricultural,VOC,exposure,city,0.00039148395407024965
City of Johannesburg Metropolitan Municipality,agricultural,VOC,exposure,total,5.7234804540943206e-05
City of Johannesburg Metropolitan Municipality,agricultural,VOC,iF,city,0.011204367956804916
City of Johannesburg Metropolitan Municipality,agricultural,VOC,iF,total,0.031612428913640876
Chennai,railways,PM2_5,population,city,5.93364213206312e+06
Chennai,railways,PM2_5,population,total,6.953936156827095e+08
Chennai,railways,PM2_5,exposure,city,1.590819693252544
Chennai,railways,PM2_5,exposure,total,0.01513436754410989
Chennai,railways,PM2_5,iF,city,51.68046729128465
Chennai,railways,PM2_5,iF,total,57.6207755574437
Chennai,railways,NH3,population,city,5.93364213206312e+06
Chennai,railways,NH3,population,total,6.953936156827095e+08
Chennai,railways,NH3,exposure,city,0.27441148298083
Chennai,railways,NH3,exposure,total,0.0026660069466001696
Chennai,railways,NH3,iF,city,8.914720964729936
Chennai,railways,NH3,iF,total,10.150235049922529
Chennai,railways,NOx,population,city,5.93364213206312e+06
Chennai,railways,NOx,population,total,6.953936156827095e+08
Chennai,railways,NOx,exposure,city,0.12488382471214962
Chennai,railways,NOx,exposure,total,0.0012517428490823146
Chennai,railways,NOx,iF,city,4.05706218349045
Chennai,railways,NOx,iF,total,4.765735571862589
Chennai,railways,SOx,population,city,5.93364213206312e+06
Chennai,railways,SOx,population,total,6.953936156827095e+08
Chennai,railways,SOx,exposure,city,0.9626271220657753
Chennai,railways,SOx,exposure,total,0.009222064193748438
Chennai,railways,SOx,iF,city,31.27256954803493
Chennai,railways,SOx,iF,total,35.11098098652455
Chennai,railways,VOC,population,city,5.93364213206312e+06
Chennai,railways,VOC,population,total,6.953936156827095e+08
Chennai,railways,VOC,exposure,city,0.045327814137178644
Chennai,railways,VOC,exposure,total,0.00043407424650665835
Chennai,railways,VOC,iF,city,1.472550676759825
Chennai,railways,VOC,iF,total,1.6526422171477455
Chennai,electric_gen_egugrid,PM2_5,population,city,6.009194709689371e+06
Chennai,electric_gen_egugrid,PM2_5,population,total,6.92965959335408e+08
Chennai,electric_gen_egugrid,PM2_5,exposure,city,0.022581735173050954
Chennai,electric_gen_egugrid,PM2_5,exposure,total,0.001447326159572324
Chennai,electric_gen_egugrid,PM2_5,iF,city,0.7429467883678355
Chennai,electric_gen_egugrid,PM2_5,iF,total,5.491138989499989
Chennai,electric_gen_egugrid,NH3,population,city,6.009194709689371e+06
Chennai,electric_gen_egugrid,NH3,population,total,6.92965959335408e+08
Chennai,electric_gen_egugrid,NH3,exposure,city,0.004177180630931792
Chennai,electric_gen_egugrid,NH3,exposure,total,0.00034710114590997144
Chennai,electric_gen_egugrid,NH3,iF,city,0.13743066732474696
Chennai,electric_gen_egugrid,NH3,iF,total,1.3168978001265275
Chennai,electric_gen_egugrid,NOx,population,city,6.009194709689371e+06
Chennai,electric_gen_egugrid,NOx,population,total,6.92965959335408e+08
Chennai,electric_gen_egugrid,NOx,exposure,city,0.0019477135220526528
Chennai,electric_gen_egugrid,NOx,exposure,total,0.00024114870437614465
Chennai,electric_gen_egugrid,NOx,iF,city,0.06408043911508317
Chennai,electric_gen_egugrid,NOx,iF,total,0.9149154419060191
Chennai,electric_gen_egugrid,SOx,population,city,6.009194709689371e+06
Chennai,electric_gen_egugrid,SOx,population,total,6.92965959335408e+08
Chennai,electric_gen_egugrid,SOx,exposure,city,0.01374541093697219
Chennai,electric_gen_egugrid,SOx,exposure,total,0.0009226925837010491
Chennai,electric_gen_egugrid,SOx,iF,city,0.4522287075001545
Chennai,electric_gen_egugrid,SOx,iF,total,3.500685169112449
Chennai,electric_gen_egugrid,VOC,population,city,6.009194709689371e+06
Chennai,electric_gen_egugrid,VOC,population,total,6.92965959335408e+08
Chennai,electric_gen_egugrid,VOC,exposure,city,0.0006679884178121069
Chennai,electric_gen_egugrid,VOC,exposure,total,3.215104118329973e-05
Chennai,electric_gen_egugrid,VOC,iF,city,0.021977046753815312
Chennai,electric_gen_egugrid,VOC,iF,total,0.12198068460726585
Chennai,population_gpw,PM2_5,population,city,5.933642132063119e+06
Chennai,population_gpw,PM2_5,population,total,6.954028022787791e+08
Chennai,population_gpw,PM2_5,exposure,city,1.740151402629802
Chennai,population_gpw,PM2_5,exposure,total,0.01678161767123477
Chennai,population_gpw,PM2_5,iF,city,56.531760341500764
Chennai,population_gpw,PM2_5,iF,total,63.89316215552888
Chennai,population_gpw,NH3,population,city,5.933642132063119e+06
Chennai,population_gpw,NH3,population,total,6.954028022787791e+08
Chennai,population_gpw,NH3,exposure,city,0.305604839567215
Chennai,population_gpw,NH3,exposure,total,0.0030146051444768403
Chennai,population_gpw,NH3,iF,city,9.928089891205834
Chennai,population_gpw,NH3,iF,total,11.477597637151872
Chennai,population_gpw,NOx,population,city,5.933642132063119e+06
Chennai,population_gpw,NOx,population,total,6.954028022787791e+08
Chennai,population_gpw,NOx,exposure,city,0.13661579799431697
Chennai,population_gpw,NOx,exposure,total,0.0013819878281243554
Chennai,population_gpw,NOx,iF,city,4.438195170492657
Chennai,population_gpw,NOx,iF,total,5.2616841909508025
Chennai,population_gpw,SOx,population,city,5.933642132063119e+06
Chennai,population_gpw,SOx,population,total,6.954028022787791e+08
Chennai,population_gpw,SOx,exposure,city,1.0599972371433004
Chennai,population_gpw,SOx,exposure,total,0.010299046732653657
Chennai,population_gpw,SOx,iF,city,34.43580235735734
Chennai,population_gpw,SOx,iF,total,39.21187312381383
Chennai,population_gpw,VOC,population,city,5.933642132063119e+06
Chennai,population_gpw,VOC,population,total,6.954028022787791e+08
Chennai,population_gpw,VOC,exposure,city,0.04997508583784401
Chennai,population_gpw,VOC,exposure,total,0.00048542255186633806
Chennai,population_gpw,VOC,iF,city,1.623525154972939
Chennai,population_gpw,VOC,iF,total,1.848164010642992
Chennai,residential,PM2_5,population,city,5.933642132063121e+06
Chennai,residential,PM2_5,population,total,6.951780937582735e+08
Chennai,residential,PM2_5,exposure,city,1.6598216986678496
Chennai,residential,PM2_5,exposure,total,0.016737486331221622
Chennai,residential,PM2_5,iF,city,53.92211409703152
Chennai,residential,PM2_5,iF,total,63.70454778518983
Chennai,residential,NH3,population,city,5.933642132063121e+06
Chennai,residential,NH3,population,total,6.951780937582735e+08
Chennai,residential,NH3,exposure,city,0.2996307420131715
Chennai,residential,NH3,exposure,total,0.003108536588233684
Chennai,residential,NH3,iF,city,9.734011231917028
Chennai,residential,NH3,iF,total,11.831401305329114
Chennai,residential,NOx,population,city,5.933642132063121e+06
Chennai,residential,NOx,population,total,6.951780937582735e+08
Chennai,residential,NOx,exposure,city,0.13051470898750325
Chennai,residential,NOx,exposure,total,0.0013807742472903169
Chennai,residential,NOx,iF,city,4.239990979159582
Chennai,residential,NOx,iF,total,5.25536495005134
Chennai,residential,SOx,population,city,5.933642132063121e+06
Chennai,residential,SOx,population,total,6.951780937582735e+08
Chennai,residential,SOx,exposure,city,1.0234388127677774
Chennai,residential,SOx,exposure,total,0.01039931065350263
Chennai,residential,SOx,iF,city,33.2481401331758
Chennai,residential,SOx,iF,total,39.5808169368488
Chennai,residential,VOC,population,city,5.933642132063121e+06
Chennai,residential,VOC,population,total,6.951780937582735e+08
Chennai,residential,VOC,exposure,city,0.04822517459312695
Chennai,residential,VOC,exposure,total,0.0004912762874268058
Chennai,residential,VOC,iF,city,1.5666763296605326
Chennai,residential,VOC,iF,total,1.8698467086859967
Chennai,commercial,PM2_5,population,city,5.933307735964089e+06
